filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
new_046.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Azadi Street,خیابان آزادی,Tehran,تهران,Iran,ایران,This video shows clash of Iranian protesters with riot police.,این ویدیو برخورد نیروهای ضدّ شورش با تظاهرکنندگان ایرانی‌ را نشان میدهد.,Riot Police / Police Brutality,ضدّ شورش / خشونت پلیس,,,Clash of Protesters with Riot Police,برخورد نیروهای ضدّ شورش با تظاهرکنندگان,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_047.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Tohid St,خیابان توحید,Tehran,تهران,Iran,ایران,This video shows Iranians staging a protest on Tohid street to show their support of the Green Movement.,این ویدیو ایرانیان در حال تظاهرات در خیابان توحید به نشان حمایت از جنبش سبز را نشان میدهد.,Protest / Green Movement,تظاهرات / جنبش سبز,,,Protest in Tehran,تظاهرات در تهران,Video,"35.706408, 51.377952",video recordings,در قالب ویدیو دیجیتالی
new_049.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Eskandari and Forsat ,تقاطع اسکندری و فرصت,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting slogans such as “I would kill whoever killed my brother” and “Ya Hossein, Mir Hossein.” In this video, we can also see a violent clash of Iranian protesters with the riot police.","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعارهایی همچون ""میکشم، میکشم آنکه برادرم کشت"" و ""یا حسین، میر حسین"" را نشان میدهد. در این ویدیو برخورد نیروهای ضدّ شورش با تظاهرکنندگان را نیز مشاهده می‌کنیم.",Riot Police / Police Brutality,ضدّ شورش / خشونت پلیس,,,Clash of Protesters with Riot Police,برخورد نیروهای ضدّ شورش با تظاهرکنندگان,Video,"35.68705, 51.38176",video recordings,در قالب ویدیو دیجیتالی
new_050.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Enghelab Sq,میدان انقلاب,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting “Zealous Iranians, support [Green Movement].”","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعار ""ایرانی با غیرت، حمایت حمایت"" را نشان میدهد.",Protest / Green Movement,تظاهرات / جنبش سبز,,,Protest in Tehran,تظاهرات در تهران,Video,"35.69439, 51.42151",video recordings,در قالب ویدیو دیجیتالی
new_051.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Azarbaijan St,خیابان آذربایجان,Tehran,تهران,Iran,ایران,This video shows Iranian protesters chanting slogans such as “Iranians would rather die than be disgraced” and “down with the dictator.”,"این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعارهایی همچون "" ایرانی می میرد، ذلّت نمی پذیرد"" و ""مرگ بر دیکتاتور"" را نشان میدهد.",Protest / Green Movement,تظاهرات / جنبش سبز,,,Protest Against Iranian Government,تظاهرات ضدّ دولت ایران,Video,"35.697328, 51.371919",video recordings,در قالب ویدیو دیجیتالی
new_053.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Navvab Expressway,بزرگراه نواب,Tehran,تهران,Iran,ایران,This video shows Iranian protesters setting pictures of Supreme Leader Ali Khamenei on fire during a protest in Tehran.,این ویدیو تظاهرکنندگان ایرانی‌ در حال آتش زدن عکس رهبر علی‌ خامنه‌ای در حین یک تظاهرات در تهران را نشان میدهد.,Supreme Leader / Fire,رهبر / آتش,,,Protesters Set Pictures of Khamenei on Fire,آتش کشیدن عکس خامنه‌ای توسط تظاهرکنندگان,Video,"35.670574, 51.381608",video recordings,در قالب ویدیو دیجیتالی
new_054.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting slogans against Supreme Leader Ali Khamenei such as “Mubarak, Ben Ali—it’s your turn Seyyed Ali (Ali Khamenei).”","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعارهایی بر علیه رهبر علی‌ خامنه‌ای همچون ""مبارک، بن علی‌، نوبت سید علی‌"" را نشان میدهد.",Supreme Leader / Mubarak / Ben Ali,رهبر / مبارک / بن علی‌,,,Protest agasint Supreme Leader,تظاهرات بر علیه رهبر,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_055.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters pulling down a large poster of Supreme Leader Ali Khamenei while chanting “Mubarak, Ben Ali—it’s your turn Seyyed Ali (Ali Khamenei).”","این ویدیو تظاهرکنندگان ایرانی‌ در حال پایین کشیدن پوستر بزرگ رهبر علی‌ خامنه‌ای در حال سر داده شعار ""مبارک، بن علی‌، نوبت سید علی‌"" را نشان میدهد.",Supreme Leader / Mubarak / Ben Ali,رهبر / مبارک / بن علی‌,,,Protest agasint Supreme Leader,تظاهرات بر علیه رهبر,Video,"35.700756, 51.39038",video recordings,در قالب ویدیو دیجیتالی
new_056.mp4,۱۳۸۹/۱۱/۲۵,"February 14, 2011",2011-02-14,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting slogans against Supreme Leader Ali Khamenei such as “Mubarak, Ben Ali—it’s your turn Seyyed Ali (Ali Khamenei)” and “death to Khamenei.”","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعارهایی بر علیه رهبر علی‌ خامنه‌ای همچون ""مبارک، بن علی‌، نوبت سید علی‌"" و ""مرگ بر خامنه‌ای"" را نشان میدهد.",Supreme Leader / Mubarak / Ben Ali,رهبر / مبارک / بن علی‌,,,Protest agasint Supreme Leader,تظاهرات بر علیه رهبر,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_057.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,This video shows thousands of Iranians staging a silent protest to show their support of the Green Movement.,این ویدیو هزاران ایرانی‌ در حال برگزاری تظاهرات سکوت به نشان حمایتشان از جنبش سبز را نشان میدهد.,Silent Protest,تظاهرات سکوت,,,Silent Protest in Tehran,تظاهرات سکوت در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_058.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting slogans such as “Ya Hossein, Mir Hossein” and “down with the dictator.”","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعارهایی همچون ""یا حسین میر حسین"" و ""مرگ بر دیکتاتور"" را نشان میدهد.",Protest / Green Movement,تظاهرات / جنبش سبز,,,Protest in Tehran,تظاهرات در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_059.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Enqelab Square,میدان انقلاب,Tehran,تهران,Iran,ایران,This video shows thousands of Iranians staging a silent protest to show their support of the Green Movement.,این ویدیو هزاران ایرانی‌ در حال برگزاری تظاهرات سکوت به نشان حمایتشان از جنبش سبز را نشان میدهد.,Silent Protest,تظاهرات سکوت,,,Silent Protest in Tehran,تظاهرات سکوت در تهران,Video,"35.70114, 51.391486",video recordings,در قالب ویدیو دیجیتالی
new_060.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,This video shows thousands of Iranians staging a silent protest to show their support of the Green Movement.,این ویدیو هزاران ایرانی‌ در حال برگزاری تظاهرات سکوت به نشان حمایتشان از جنبش سبز را نشان میدهد.,Silent Protest,تظاهرات سکوت,,,Silent Protest in Tehran,تظاهرات سکوت در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_061.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,This video shows thousands of Iranians staging a silent protest to show their support of the Green Movement.,این ویدیو هزاران ایرانی‌ در حال برگزاری تظاهرات سکوت به نشان حمایتشان از جنبش سبز را نشان میدهد.,Silent Protest,تظاهرات سکوت,,,Silent Protest in Tehran,تظاهرات سکوت در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_062.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,This video shows thousands of Iranians staging a silent protest to show their support of the Green Movement.,این ویدیو هزاران ایرانی‌ در حال برگزاری تظاهرات سکوت به نشان حمایتشان از جنبش سبز را نشان میدهد.,Silent Protest,تظاهرات سکوت,,,Silent Protest in Tehran,تظاهرات سکوت در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_063.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi Sq,میدان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting “you liar, where is your 63%” condemning the presidential election results – Ahmadinejad was said to have gained 63% of electorate’s votes.","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعار "" دروغگو، دروقگو ۶۳% کو؟"" را نشان میدهد.",Election / protest,انتخابات / تظاهرات,,,Protest in Tehran,تظاهرات در تهران,Video,"35.699793, 51.3381",video recordings,در قالب ویدیو دیجیتالی
new_064.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,,,Tabriz,تبریز,Iran,ایران,"This video shows Iranian protesters chanting “Mousavi, Mousavi, take our votes back.”","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعار ""موسوی، موسوی، رای مارو پس بگیر"" را نشان میدهد",Election / protest,انتخابات / تظاهرات,,,Protest in Tabriz,تظاهرات در تبریز,Video,"38.096239, 46.27380130000006",video recordings,در قالب ویدیو دیجیتالی
new_065.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,,,Tabriz,تبریز,Iran,ایران,This video shows the Iranian riot police ambushing a group of protesters in Tabriz.,این ویدیو نیروهای ضدّ شورش در حال معاصره کردن گروهی از تظاهرکنندگان در تبریز را نشان میدهد.,Riot Police / Ambush,ضدّ شورش / معاصره,,,Riot Police Ambushes Protesters in Tabriz,معاصره تظاهرکنندگان توسط نیروهای ضدّ شورش در تبریز,Video,"38.096239, 46.27380130000006",video recordings,در قالب ویدیو دیجیتالی
new_066.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"This video shows Iranian protesters chanting ""I will fight, I will die, I will take back my vote.""","این ویدیو تظاهرکنندگان ایرانی‌ در حال سر دادن شعار ""می‌جنگم، می‌میرم، رأیمو پس میگیرم"" را نشان میدهد",Election / protest,انتخابات / تظاهرات,,,Protest in Tehran,تظاهرات در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_067.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,"In this video an almost constant stream of gunshots can be heard going off. The video also shows a few of protesters trying to carry one of a young man, who has been shot in the leg, to the hospital.",در این ویدیو صدای تیراندازی ممتد شنیده میشود. همچنین این ویدیو عده‌ای از تظاهرکنندگان در حال انتقال یه مرد جوان که در ناحیه پا مورد اصابت گلوله قرار گرفته به بیمارستان را نشان میدهد.,Gunshot / Riot Police,تیراندازی / ضدّ شورش,,,Protester Gets Shot in the Leg,اصابت گلوله به پای یک تظاهرکننده,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_068.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,Video displays a rally of government supporters. ,ویدیو راهپیمایی طرفداران دولت را نشان میدهد.,Islamic Republic,جمهوری اسلامی,,,Rally of Government Supporters,راهپیمایی طرفداران دولت,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_069.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,University of Tehran Dormitories,کوی دانشگاه تهران,Tehran,تهران,Iran,ایران,Video displays footage of the raid on University of Tehran dormitories by police and Basij forces. ,ویدیو حمله نیروهای انتظامی و بسیج به کوی دانشگاه تهران را نشان میدهد.,Basij / Police Brutality ,بسیج / درندگی پلیس,,,Raid on University of Tehran Dorms,حمله به کوی دانشگاه تهران,Video,"35.730793, 51.385039",video recordings,در قالب ویدیو دیجیتالی
new_070.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,University of Tehran Dormitories,کوی دانشگاه تهران,Tehran,تهران,Iran,ایران,Video displays the results of the police and Basij raid on University of Tehran dormitories. ,ویدیو خسارات ناشی از حمله نیروهای انتظامی و بسیج به کوی دانشگاه تهران را نشان میدهد.,Basij / Police Brutality ,بسیج / درندگی پلیس,,,Raid on University of Tehran Dorms,خسارات حمله به کوی دانشگاه تهران,Video,"35.730793, 51.385039",video recordings,در قالب ویدیو دیجیتالی
new_071.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Enqelab St,خیابان انقلاب,Tehran,تهران,Iran,ایران,Video displays protestors chanting “Mousavi we support you.” ,"ویدیو تظاهرکنندگان را در حال سر دادن ""موسوی موسوی حمایتت میکنیم"" نشان میدهد.",Protest,تظاهرات,,,In Support of Mousavi,در حمایت از موسوی ,Video,"35.70146, 51.419445",video recordings,در قالب ویدیو دیجیتالی
new_072.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Enqelab St,خیابان انقلاب,Tehran,تهران,Iran,ایران,Video displays protestors chant “Mousavi we support you” as his car passes. ,"ویدیو تظاهرکنندگان را در حال سر دادن ""موسوی موسوی حمایتت میکنیم"" حین گذر اتومبیل موسوی نشان میدهد.",Protest,تظاهرات,Mir-Hossein Mousavi,میرحسین موسوی,In Support of Mousavi,در حمایت از موسوی ,Video,"35.70146, 51.419445",video recordings,در قالب ویدیو دیجیتالی
new_073.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,Video displays protest in Tehran.,ویدیو تظاهرات در تهران را نشان میدهد.,Protest,تظاهرات,,,Protest in Tehran,تظاهرات در تهران,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_074.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Qazvin Islamic Azad University ,دانشگاه آزاد اسلامی قزوین,Qazvin,قزوین,Iran,ایران,"Video displays protesting students chant “zealous students, support” and “God is the greatest.” ","ویدیو دانشجویان تظاهرکننده را در حال سر دادن ""دانشجوی با غیرت حمایت حمایت"" و ""الله اکبر"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,University Protest,تظاهرات دانشگاهی,Video,"36.273659, 49.998236",video recordings,در قالب ویدیو دیجیتالی
new_075.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi Sq,میدان آزادی,Tehran,تهران,Iran,ایران,Video displays protestors chanting “I’ll kill whoever killed my brother” as people bring the injured to the ambulance. ,"ویدیو تظاهرکنندگان را در حال سر دادن ""میکشم میکشم آنکه برادرم کشت"" حین آوردن مجروحین به آمبولانس نشان میدهد.",Protest / Police Brutality,تظاهرات / درندگی پلیس,,,Police Brutality ,درندگی پلیس,Video,"35.700469, 51.365142",video recordings,در قالب ویدیو دیجیتالی
new_076.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,,,Tehran,تهران,Iran,ایران,Video displays Mehdi Karroubi among his supporters on the street.,ویدیو مهدی کروبی را میان طرفدارانش در خیابان نشان میدهد.,Protest,تظاهرات,Mehdi Karroubi ,مهدی کروبی,Karroubi among Supporters,کروبی میان طرفداران ,Video,"35.69439, 51.42151",video recordings,در قالب ویدیو دیجیتالی
new_077.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,,,Tehran,تهران,Iran,ایران,Video displays Mehdi Karroubi among his supporters on the street.,ویدیو مهدی کروبی را میان طرفدارانش در خیابان نشان میدهد.,Protest,تظاهرات,Mehdi Karroubi ,مهدی کروبی,Karroubi among Supporters,کروبی میان طرفداران ,Video,"35.69439, 51.42151",video recordings,در قالب ویدیو دیجیتالی
new_078.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,Azadi St,خیابان آزادی,Tehran,تهران,Iran,ایران,Video displays Mir-Hossein Mousavi among his supporters on the street.,ویدیو میرحسین موسوی را میان طرفدارانش در خیابان نشان میدهد.,Protest,تظاهرات,Mir-Hossein Mousavi / Zahra Rahnavard,میرحسین موسوی / زهرا رهنورد,Mousavi among Supporters,موسوی میان طرفداران ,Video,"35.664512, 51.349121",video recordings,در قالب ویدیو دیجیتالی
new_079.mp4,۱۳۸۸/۰۳/۲۵,"June 15, 2009",2009-06-15,,,Kerman,کرمان,Iran,ایران,Video displays protest in Kerman.,ویدیو تظاهرات در کرمان را نشان میدهد.,Protest,تظاهرات,,,Protest in Kerman,تظاهرات در کرمان,Video,"29.485009, 57.643905",video recordings,در قالب ویدیو دیجیتالی
new_080.mp4,1388,"July 1, 1905",2009,Jamaran,جماران,Tehran,تهران,Iran,ایران,Video displays the ritual of Ashura with a speech given by Mohammad Khatami. ,ویدیو مراسم عاشورا را با سخنرانی محمد خاتمی نشان میدهد.,Symbolic Resistance,مقاومت نمادین,Mohammad Khatami,محمد خاتمی,Ritual of Ashura with Speech by Khatami,مراسم عاشورا با سخنرانی خاتمی,Video,"35.816125, 51.459838",video recordings,در قالب ویدیو دیجیتالی
new_081.mp4,1388,"July 1, 1905",2009,Jamaran,جماران,Tehran,تهران,Iran,ایران,Video displays the ritual of Ashura with a speech given by Mohammad Khatami. ,ویدیو مراسم عاشورا را با سخنرانی محمد خاتمی نشان میدهد.,Symbolic Resistance,مقاومت نمادین,Mohammad Khatami,محمد خاتمی,Ritual of Ashura with Speech by Khatami,مراسم عاشورا با سخنرانی خاتمی,Video,"35.816125, 51.459838",video recordings,در قالب ویدیو دیجیتالی
new_082.mp4,1388,"July 1, 1905",2009,Jamaran,جماران,Tehran,تهران,Iran,ایران,Video displays the ritual of Ashura with a speech given by Mohammad Khatami. ,ویدیو مراسم عاشورا را با سخنرانی محمد خاتمی نشان میدهد.,Symbolic Resistance,مقاومت نمادین,Mohammad Khatami,محمد خاتمی,Ritual of Ashura with Speech by Khatami,مراسم عاشورا با سخنرانی خاتمی,Video,"35.816125, 51.459838",video recordings,در قالب ویدیو دیجیتالی
new_083.mp4,1388,"July 1, 1905",2009,Jamaran,جماران,Tehran,تهران,Iran,ایران,Video displays the ritual of Ashura with a speech given by Mohammad Khatami. ,ویدیو مراسم عاشورا را با سخنرانی محمد خاتمی نشان میدهد.,Symbolic Resistance,مقاومت نمادین,Mohammad Khatami,محمد خاتمی,Ritual of Ashura with Speech by Khatami,مراسم عاشورا با سخنرانی خاتمی,Video,"35.816125, 51.459838",video recordings,در قالب ویدیو دیجیتالی
